tokenId,domain,metadata.name,metadata.description,metadata.animation_url,metadata.image_full,metadata.image,metadata.stakingRequests,metadata.attributes.1.Environment,metadata.attributes.2.Front Component,metadata.attributes.3.Front Kit,metadata.attributes.4.Industry,metadata.attributes.5.Mirror,metadata.attributes.6.Number Plate,metadata.attributes.7.Pattern,metadata.attributes.8.Primary Color,metadata.attributes.9.Rear Component,metadata.attributes.10.Rear Kit,metadata.attributes.11.Scoop,metadata.attributes.12.Splitter,metadata.attributes.13.Spoiler
0x76a85569f394a50e006c12cd045076c3857ca0d04bab6669ea277143fcb32f27,wilder.craft.genesis.458,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmdd9sgpijKV215qu3afucGkQbvs6L9BuCpwCkB41kWiQQ,ipfs://Qmdd9sgpijKV215qu3afucGkQbvs6L9BuCpwCkB41kWiQQ,ipfs://Qmf7Fg6jemkHbPwyWEnDcGEbZ8xZsEVgBiUstQWSyhxexL,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,428 659,None,Hypnotic,Type 1,Type 1,None,None,Type 4
0x08aa91262b46d4979a0dcbf39469c81be1cf7051821f622a73c7d98ce1b157ea,wilder.craft.genesis.459,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmam9kSd9ufeMiCFukBouGVtw5JjitRfhoSvdQWfnjvyH8,ipfs://Qmam9kSd9ufeMiCFukBouGVtw5JjitRfhoSvdQWfnjvyH8,ipfs://QmdbqysGXJuR2NYFw3dvJDncTudJcpKV7hX5yhkvtSdcKh,disabled,Factory ZERO,None,None,Wilder.Craft,Type 1,457 688,Alternate Reality,Lush,Type 2,Type 4,None,Type 1,Type 1
0x5d45b6b08e4c59ab0a15cf064919daf2c27af1fdf196c7e03746d7fe1d9c7273,wilder.craft.genesis.46,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmekVup4Lu1yPz4GAero6v6AdqHTSVNRmsMvkL5NN7KnTr,ipfs://QmekVup4Lu1yPz4GAero6v6AdqHTSVNRmsMvkL5NN7KnTr,ipfs://QmccKUJgnnP4a7W29im9bZmtvovVXNTkYrscAkA51bxdHp,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,621 852,Starblade,Lush,Type 1,Type 1,None,None,Type 1
0x4384ea3117d70187a9dd8c60691c38811b8138dd9bcf7829b088c729046426e9,wilder.craft.genesis.460,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmegbPoA2f6E2knPJE311u6dfjPVbrWsDWJQLGX24Utn3p,ipfs://QmegbPoA2f6E2knPJE311u6dfjPVbrWsDWJQLGX24Utn3p,ipfs://QmPA7JFYKnpEgzN7fbBSj4KxkpLv19pJqHddEUVYrzi8qs,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Type 1,361 592,Alternate Reality,Rose Wave,None,Type 4,Type 2,None,Type 2
0xbd0c827138308bd13a8f6e8c973eea89faf1f497d22a7b8801cae6e7082aa786,wilder.craft.genesis.461,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUDVXpNM5upz1Ayv8niJjRQosDNFreCeX5xFDybggpa9b,ipfs://QmUDVXpNM5upz1Ayv8niJjRQosDNFreCeX5xFDybggpa9b,ipfs://Qmf6kQd8cm2iLA6HeyyRVEToKLjKskrLhYjX5TsjC9yBm2,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Stock,451 682,Error,Rose Wave,Type 1,None,None,None,None
0x636abc981a4882902d71706e4eb675f0aa53cf56213c417cbdfad3bae951cacd,wilder.craft.genesis.462,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmU2CLwDHau5737etTHT77Whhp1SJfYRydGsA2SooGuFRy,ipfs://QmU2CLwDHau5737etTHT77Whhp1SJfYRydGsA2SooGuFRy,ipfs://QmT5oroNGmKEfPCidX35uLgJWtVDW2Lbm3PfAtN18V58yB,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,255 486,None,Intergalactic,None,None,Type 1,Type 1,Type 1
0x4fbcc81e7cd2276fabc4225edc5a8d706822f0860ede52fe4a4640c80fbc0c07,wilder.craft.genesis.463,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQZ2sJhCUrLJzBMbt7Wcqur93zTHSriD6ZpBmhfeUTnBT,ipfs://QmQZ2sJhCUrLJzBMbt7Wcqur93zTHSriD6ZpBmhfeUTnBT,ipfs://QmWUQyNwYZdiqpFYGUqaXfKf95eNQNXBLRW1gtE8RUjJpK,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,366 597,None,Seabound,None,Type 1,None,Type 2,Type 3
0x6585c220a8c84968dbe7a56b381d69c3e0894d13e8fe3f0d04222904c4c9d8ad,wilder.craft.genesis.464,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXArGxgkRinwhEASQdRxngYzZgfipNsJ4BYccFDQQzN3h,ipfs://QmXArGxgkRinwhEASQdRxngYzZgfipNsJ4BYccFDQQzN3h,ipfs://QmZh9Hk7xAD2GfzUn1J1FtmaWNrVNndnpMruKCDeoqT5YL,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,683 914,Techno Weave,Da Riddler,None,Type 1,Type 1,Type 2,Type 1
0x3c1633665560b7fbbac6c018e8c4332dedbf5d69b737d504c15f819c5fdfad09,wilder.craft.genesis.465,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmQHMyzSwP4FsTChBi8QYa96EPk8muPDu7cy4whGrejTgb,ipfs://QmQHMyzSwP4FsTChBi8QYa96EPk8muPDu7cy4whGrejTgb,ipfs://QmVcyr14tZMH2eF4gUsrPQwjLmM9SaRJ3A9tba2kuw8bjA,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,655 886,Error,Ultra Cyber,None,Type 3,Type 2,Type 1,Type 4
0x01de146994c9839cc450b11d858ea0773285b8f706589f2d2fa00aea2248a957,wilder.craft.genesis.466,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmdx259RDoemEAhdpzSbu53AA8y51xjJeM2MoWN6mK6Ew3,ipfs://Qmdx259RDoemEAhdpzSbu53AA8y51xjJeM2MoWN6mK6Ew3,ipfs://QmQ2CYcmaRJgu97Yh4bNno8gzQmuZZinmMgUrL2iRzy7pT,disabled,Factory ZERO,None,None,Wilder.Craft,Type 1,257 488,Alternate Reality,Tropics,None,None,Type 3,Type 1,Type 2
0x074bb9b0addaa473dfe5942790dfe64e5dbf57091a7ea0d56a036499e2a88574,wilder.craft.genesis.467,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWKghvtz2ZmZtGRF3MAfPNUzwQu7Hezmza2a5sjhphJRP,ipfs://QmWKghvtz2ZmZtGRF3MAfPNUzwQu7Hezmza2a5sjhphJRP,ipfs://QmU2UQL1BDH1qTwJBjnm1M214WSV38fjDcYrDUAus6AX6W,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,680 911,Crossroads,5th Dimension,None,Type 1,Type 2,None,None
0xa8c1a928b7cc27df4f16dedda0d5451d98757e447d9a7d48f7585e4e42a6e806,wilder.craft.genesis.468,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWs6bEzwEVrjjPCUwHS83Aa6k6qXrSNEeN8sZBgKTJgoF,ipfs://QmWs6bEzwEVrjjPCUwHS83Aa6k6qXrSNEeN8sZBgKTJgoF,ipfs://QmQv8VFzmgChdwg4Y9bSEPRBTztLe7zvEaAVKPMbng1VUF,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,214 445,Error,Transition,None,None,None,None,Type 1
0x66fac0aac204129908b62f3ad00e87e456c2dd8b5486a77269ccaf81d6941790,wilder.craft.genesis.469,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRzCXpAYN2XjFX7y35NiodU3gjC4oJAsuwyYdCnAMeurT,ipfs://QmRzCXpAYN2XjFX7y35NiodU3gjC4oJAsuwyYdCnAMeurT,ipfs://QmTMgpEoJHjCSYRMU8nfEzFp1oEzyVcCZPdgiDLvmvaWMQ,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Stock,394 625,Crossroads,Transition,Type 2,None,None,None,None
0x23cd9de3d7c92ba63731c0cd74e014bcc1a38ed640b96bf11ed065bddf4ba4db,wilder.craft.genesis.47,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmV2VAbdstvYaLCoFv1dGm4rNQj4e2wKXQZVP8Qae8vHvw,ipfs://QmV2VAbdstvYaLCoFv1dGm4rNQj4e2wKXQZVP8Qae8vHvw,ipfs://Qmd8BUTHvcXymWkwKrLkGnwbkCNpZfyDh6V4HCKeZGPxhe,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,631 862,WILD Animal,Memory,Type 2,None,None,None,Type 3
0xacf67f44bc312ed990ff69b414eb09a4edfbbdfdf7e3ab94852972fc90fd01a3,wilder.craft.genesis.470,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRbfNVBAus8Rk2fTLLTf4m944i1bX9iPkXTZw96VmASy8,ipfs://QmRbfNVBAus8Rk2fTLLTf4m944i1bX9iPkXTZw96VmASy8,ipfs://QmWXSH6mEMhbPUCQcA4RGsV6g9QZNWhwsbv5fz5goceFwz,disabled,Factory ZERO,Type 3,Type 1,Wilder.Craft,Stock,670 901,Error,Ultra Cyber,Type 2,None,Type 1,None,Type 2
0x4e7d25cb8d5fd920e5a385582f9a0754d5a70fffe5b03427f259a5c6e9582f2a,wilder.craft.genesis.471,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRUz1RvP4GatSqsNBpmUNdcE9TGmJR5JeqwbLADxLH3R4,ipfs://QmRUz1RvP4GatSqsNBpmUNdcE9TGmJR5JeqwbLADxLH3R4,ipfs://QmZMtbpCoRkuQEi2XNMc1CxDPTx1icswKVr56dLTQTCa7B,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,435 666,Frequency,Intergalactic,Type 1,None,None,Type 1,None
0x5bfde756c23b73f79fa599794cb077e60f6fe0a1887141ab47b2cd39aa1a8520,wilder.craft.genesis.472,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmcr56fra3SqJksvNtYZuiX4Rjwie1VxXZmFgvs989QZjw,ipfs://Qmcr56fra3SqJksvNtYZuiX4Rjwie1VxXZmFgvs989QZjw,ipfs://Qmc5mR2DrzV3BmjNa8jgdYKMc1TrK1rLGNNiHH7hvRFxd8,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,515 746,None,5th Dimension,Type 1,None,None,Type 1,None
0x38cf975f70a07b772ab2597a81e65213a6db442b9f85e5191bfe3300969544ec,wilder.craft.genesis.473,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmTVpuWy6z6mUyZnDZWCYgH2rot1ZWVgE6byLtERCmRsjH,ipfs://QmTVpuWy6z6mUyZnDZWCYgH2rot1ZWVgE6byLtERCmRsjH,ipfs://QmSNrwocWEvwxuxnU9ptHijwdhFWmLMaZoJp9cci6ffkAA,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,302 533,Blurred Lines,Hypnotic,Type 1,Type 2,Type 2,Type 1,Type 3
0x37d1333dc1ce64433c3730d66809ae6e86a98dd84f9ee6e5aaa2bf2e99f42bb0,wilder.craft.genesis.474,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWBdjmrr7QyMKpByPSTsLAF9BVPJSVcARQ6k7PErKE7K7,ipfs://QmWBdjmrr7QyMKpByPSTsLAF9BVPJSVcARQ6k7PErKE7K7,ipfs://QmP2WVS61Jm14GLQvxojnEbg6FdpnnihDS6XxmaaE9C3ZH,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,325 556,None,Rose Wave,None,Type 2,Type 1,Type 1,Type 3
0x9e081d9e65f6df39948c5496fb9c02ca7298108d9f8d81882f751f1c5a1d5c0b,wilder.craft.genesis.475,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmXbPntB3BoNvE1ennHyEfwhJr5dqg9bSJkeJo7V7rb9Ph,ipfs://QmXbPntB3BoNvE1ennHyEfwhJr5dqg9bSJkeJo7V7rb9Ph,ipfs://QmPv4FtZc4VktS9XYjE2gGt76gL5LFjLAvRfmB9FrGZ3jA,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,432 663,Crossroads,Smooth Jazz,Type 1,None,None,Type 1,None
0xc21be60d292f4c19457fda625af14d5d4aee9f281d1eb43c1897edc599aa8228,wilder.craft.genesis.476,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmUqehGSa39D9ink2nJ1JeZ6B9NrEvgtdPguHq9bkSAcKL,ipfs://QmUqehGSa39D9ink2nJ1JeZ6B9NrEvgtdPguHq9bkSAcKL,ipfs://QmQLwf7XsQvfNgLC5xY4kSECQcupcFrNZJ5fTHb1nUT8zR,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Type 1,521 752,Blurred Lines,Northern Lights,Type 2,Type 1,None,None,Type 1
0x90407349b4b3f15e3eebb58f87cf3beafdf036c00cd0b20a4c5ed7d435eea204,wilder.craft.genesis.477,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmVk1p6FMYjEMBMUo4yu39zbLcf39r1iXDFY4R12CWUkgr,ipfs://QmVk1p6FMYjEMBMUo4yu39zbLcf39r1iXDFY4R12CWUkgr,ipfs://QmUHwx1RSAftGhztsg5tG61GJZBjtsDpimcdyWrxDD4xNw,disabled,Factory ZERO,None,None,Wilder.Craft,Stock,555 786,Blurred Lines,Cyber Wave,None,Type 3,None,Type 1,None
0x23868979095447596a29c72d6f36c38d2a4eb3b6178e702b5a8d2cac7c309c3d,wilder.craft.genesis.478,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmabctWdMHGcke1cAUGg43mrXx6XBzkvxN7cniEqJAi3AU,ipfs://QmabctWdMHGcke1cAUGg43mrXx6XBzkvxN7cniEqJAi3AU,ipfs://QmUQcQvL8U7P6BiNUhHgPXmBDNUG6EGwWQ6m3HTYxwcWo7,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,575 806,Blurred Lines,Memory,Type 1,Type 3,None,Type 1,None
0xfd69e923cfdf70fbad4a3e00cb9a0221130d7e3346b6f24247095d586dc3f186,wilder.craft.genesis.479,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWbR7EhbwxLnFUXeyReBEJTnBegnhSNwyAU3RPxXGcs3s,ipfs://QmWbR7EhbwxLnFUXeyReBEJTnBegnhSNwyAU3RPxXGcs3s,ipfs://QmY6ReGETQPzpHQay5uoVdegFvN2vTWYJ9gfV5eDgs6bmh,disabled,Factory ZERO,Type 2,Type 2,Wilder.Craft,Stock,624 855,Error,Northern Lights,Type 2,Type 1,None,None,Type 1
0x5a06f26de9429f060d5057fe6a60a9d9a94680e1d152b4503afb8e0dcfd14167,wilder.craft.genesis.48,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSieQU981JKmvku2qUAMZM8sMNDqkcy4rodYTQmJKnuQJ,ipfs://QmSieQU981JKmvku2qUAMZM8sMNDqkcy4rodYTQmJKnuQJ,ipfs://QmefsYQKpV9EyiE2Mgbmg2pyAL3AGcFteB6gvaXncEp38K,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,687 918,Trinity,Sensation,Type 2,None,None,Type 1,Type 1
0x5517f62367423e0b4bb00cb63b1cc9bf447e37450df776fb7dc3fc4c281dc61e,wilder.craft.genesis.480,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qmbfe5hR31ZCY1dRuPgRqJnbNvPL5de5JP3cujVULU1thw,ipfs://Qmbfe5hR31ZCY1dRuPgRqJnbNvPL5de5JP3cujVULU1thw,ipfs://QmSqhLJENzQmZiLRRwfBLQ9DXkaMCVFQp6KrgWRpagiz2u,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,239 470,Alternate Reality,Tropics,None,Type 3,Type 1,Type 1,Type 2
0x24f70bb923dd490c29a5bfac0efccda0985393da78c1659ff0d046fd1d03664a,wilder.craft.genesis.481,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmZVK9HrTieTsukhYVE3iFFzmVcMcU53E6BKfi1BJVXL5b,ipfs://QmZVK9HrTieTsukhYVE3iFFzmVcMcU53E6BKfi1BJVXL5b,ipfs://QmYM2CJEceRy76ET31rFTfVZTv9NV4Nv28EZ8v5vFraSXr,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,499 730,Alternate Reality,Northern Lights,Type 2,Type 4,None,Type 1,Type 1
0x290aedbfce96bf3415cdb7c02ebc3d228107cc1e4107a6676a2c5b888d09d328,wilder.craft.genesis.482,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmTBgJXfwdozEK9Ea6edsCUPdiaqt5z6Jgxw7cA3ghTUA5,ipfs://QmTBgJXfwdozEK9Ea6edsCUPdiaqt5z6Jgxw7cA3ghTUA5,ipfs://QmVHYpuuVwCTC4riFGPybuxHQPUssTywpDf2midxD8jkPC,disabled,Factory ZERO,Type 2,None,Wilder.Craft,Stock,531 762,None,5th Dimension,None,None,None,None,Type 4
0x771c9d7470ae970360c67b602d370b27feb564c62b1de030baadb978f31c1bf6,wilder.craft.genesis.483,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmdWBZL2FJTk9PmuZTXwyzSiXwKW8tAaSpzyVD5Knuj92A,ipfs://QmdWBZL2FJTk9PmuZTXwyzSiXwKW8tAaSpzyVD5Knuj92A,ipfs://QmWLSiEDPoyRaMKr2MRGHBpbqFLw9YLgDAeNq4PWzF6NtE,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Stock,430 661,Crossroads,Transition,Type 1,Type 1,None,None,None
0xaa0a7ecb1baae6a8c44096ea85ba5c39f70836d86a8e214bc04a9540d3f676c6,wilder.craft.genesis.484,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://Qma5vAwLBU5AEknb72PipsHucYcocFEffhP5DRQzZpTHLR,ipfs://Qma5vAwLBU5AEknb72PipsHucYcocFEffhP5DRQzZpTHLR,ipfs://QmPNYyX787fC1PyTmJ3RmEBX1aipLyqToBwLcdioWGZHxR,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Type 1,233 464,Blurred Lines,Lightbeam,Type 1,None,None,Type 2,Type 1
0x5e9db28c9b3cdcbdbc8d886a6689a888382e6e7158adb0c8ecfd726d2e497ce9,wilder.craft.genesis.485,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRrPEEjMSXdW6ZhDVKSmUpH7z492Nm4jxH6H3Nc6PE9Nn,ipfs://QmRrPEEjMSXdW6ZhDVKSmUpH7z492Nm4jxH6H3Nc6PE9Nn,ipfs://QmdYKdu4SH58wpLDrBednuaiMgVbCoYgk4bPdx4qtkwStG,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Stock,351 582,None,Cyber Wave,Type 2,Type 1,Type 1,None,None
0xcdc6bfc9968b06b6398454c3c2bb8495b678a8f6fc9d9978cd10ba7a0c679ef9,wilder.craft.genesis.486,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmRrafrhNCEMngieESsjqm4iraEPmmerEAzmWMRM23Mq53,ipfs://QmRrafrhNCEMngieESsjqm4iraEPmmerEAzmWMRM23Mq53,ipfs://QmXvyKqyy9pRjSmFRv8GbbYmCkeX8wvTZdUjNxsT7Nc4YY,disabled,Factory ZERO,Type 3,None,Wilder.Craft,Stock,387 618,Blurred Lines,Cyber Wave,Type 2,Type 1,Type 1,Type 1,Type 4
0x09995e2f9151558d7c8d4d4b7e4fe30789b4b0afa22e5410b65ae8be48d93b1e,wilder.craft.genesis.487,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmWf5CffZSM3XFimP9GmpbMoZTrztZCSJ4tv4bDixrRZKU,ipfs://QmWf5CffZSM3XFimP9GmpbMoZTrztZCSJ4tv4bDixrRZKU,ipfs://QmZTFh3ZpLRZfymkDsXxuNTGqbxNagh8a3PPMYWA1tvkBo,disabled,Factory ZERO,Type 1,Type 1,Wilder.Craft,Stock,408 639,Blurred Lines,Teal Tones,None,Type 1,None,None,Type 4
0x1a7118123f49626702b7ae393e4d0dff5f5af6f6152eb569e4610f0119a88c08,wilder.craft.genesis.488,Model W,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmU612ZomH7Tf7bdqC6yesGRHxc3dJUy3LSkQqeER7PTVj,ipfs://QmU612ZomH7Tf7bdqC6yesGRHxc3dJUy3LSkQqeER7PTVj,ipfs://QmR31oEBtgUVtj9mRChnwSZAdVTfEnDvzhQ9j5LwMbVboa,disabled,Factory ZERO,Type 2,Type 1,Wilder.Craft,Type 1,660 891,Blurred Lines,Sensation,None,Type 2,Type 1,None,None
0xc920d0b1fd13b3d355795a047738a849082187415b213f9c2ba6bb76a27be987,wilder.craft.genesis.489,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmU1qHmUCgcXTzx66bwvZHXf5VuiqencB1uA14JHMxoTjC,ipfs://QmU1qHmUCgcXTzx66bwvZHXf5VuiqencB1uA14JHMxoTjC,ipfs://QmP2KwuiXaABTAijAdDG2rvJjB7a52BPheNUoZrfbjLKh5,disabled,Factory ZERO,Type 1,None,Wilder.Craft,Stock,544 775,Starblade,Northern Lights,None,Type 1,None,None,Type 2
0xa95db6344802a04da1714c6f1186d36444655ed90b34f518909c605ae928d33f,wilder.craft.genesis.49,Model E,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmT9V8GpwYoTSghdHudSWPY5PCgpbyqPwLaJQBppoUm4ze,ipfs://QmT9V8GpwYoTSghdHudSWPY5PCgpbyqPwLaJQBppoUm4ze,ipfs://Qmbvea95fKSxepzrrZmn4wuFZCa2Da6NMKyeWJNMCgwzqz,disabled,Factory ZERO,None,Type 1,Wilder.Craft,Type 1,396 627,None,Smooth Jazz,Type 2,Type 3,None,Type 2,Type 1
0xfca8017dcecd82ee0df77944c9444eb387b828cb22a409d7996810071e265c65,wilder.craft.genesis.490,Model M,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmfNwZQbras8HRtaNzwtfs6aPVVuZNrYUaod28P1Ff4mkN,ipfs://QmfNwZQbras8HRtaNzwtfs6aPVVuZNrYUaod28P1Ff4mkN,ipfs://QmZZkUbcG12LELRwomEtJkowW995xB4AMQP97AJwSfNzSR,disabled,Factory ZERO,Type 1,Type 2,Wilder.Craft,Stock,326 557,None,Pretty Pink,Type 2,Type 1,None,Type 2,Type 4
0x9e5db43df932a40d3ba1e7fd860a2245e083fe1c79e117630f024c88fc06c299,wilder.craft.genesis.491,Model O,A new dimension of transportation in Wilder World. Metaverse enabled Hyper Crafts that will allow you to go from point A to point Z in 5D. Our genesis Craft collection featuring 501 unique procedurally generated NFTs.,ipfs://QmSqadjpWy8P3PEyDZ2bY3VuHiiaaNxHx3Fj6ZTGCU4Mcz,ipfs://QmSqadjpWy8P3PEyDZ2bY3VuHiiaaNxHx3Fj6ZTGCU4Mcz,ipfs://QmeQd3HazVaYrKdaTXWvz1Jv25zBwAtpZXgncxi6qr8RAB,disabled,Factory ZERO,Type 3,Type 1,Wilder.Craft,Type 1,636 867,Diamond Hands,Lush,Type 2,Type 4,None,Type 2,None
