tokenId,domain,metadata.name,metadata.description,metadata.image,metadata.animation_url,metadata.stakingRequests,metadata.attributes.1.Base Model,metadata.attributes.2.Industry,metadata.attributes.3.Primary Color,metadata.attributes.4.Primary Material,metadata.attributes.5.Secondary Color,metadata.attributes.6.Secondary Material
0x1fa5abc8b5992fbc123ad002025849582f480b665c427b1eb0839d87d9ac6169,wilder.kicks.airwild.season1.181,Pointer Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmQWAvSb5kmm9Vk4sfL6n3aw7w9yevGozCGM2LUJTdph2j,ipfs://QmNYWSB7rtTiXELQzGagYceRdPctg4fTMKKQxE9zznv3aB,disabled,Momentum,Wilder.Kicks,White,Resin,Yellow,Steel
0x5f43049e1aebf5f052a011d4811c2785157ac3c4f37ce35c005b2c9fa102545d,wilder.kicks.airwild.season1.182,Akashic Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmU7ZtypxHbAmzZF296gtoN6uVjh7U5UJYv5x1xDL1KUfU,ipfs://QmdNWYH6qmkncWa5uLtDKGhmftc3CwJsSxnVqRMFbaqcGN,disabled,Mandala,Wilder.Kicks,Black,Resin,Orange,Steel
0xaa25d0a33da09a103416d9124d61bc18a1f772a1f5ce9a1255e291b4a2418c6e,wilder.kicks.airwild.season1.183,Elemtal Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZwBz7r4DKRdP3ug68H848AT1gQjYxiJ6jEUYhWstqSWh,ipfs://QmSTnA5qtsfZVujFGTFzyVXFpBBMyc7EueSLCcTWcpYMX1,disabled,Fear,Wilder.Kicks,White,Resin,Green,Steel
0xbed179a83c6105cb32842a0b115a1cd4dc22395c12235da86065e316d7a4ecf6,wilder.kicks.airwild.season1.184,Brilliant Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfZfoVBw7F2qZSk3pvZcdXE6SZk7pBagVMZ5LTJ2HEreC,ipfs://QmXjkXGUrfGb5E7V3YSnyEiYzVZxvF2xuSsxv9tgJ6vULP,disabled,Momentum,Wilder.Kicks,Black,Resin,Orange,Steel
0xb9eb48d57d2b885c931830b0205cd7ee36ac554a36d4b1e3932945609bc3a8c2,wilder.kicks.airwild.season1.185,Raw Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmY2VZn6Cd8eM6NTKupp7BR5qUpCJ6yTjaaEG3o7ZKYJhA,ipfs://QmWfrNpii28eFczLJur7tcwL6uUdfpy5SrThZzDM66KGHr,disabled,Fear,Wilder.Kicks,Red,Resin,Blue,Steel
0x6ff8adcc82af3349fe91ed680811dc1616fcc0df4b2ceee5b138aa57f6fc1203,wilder.kicks.airwild.season1.186,Mantra Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTLQhJN9r4H2eZ6upAhPRYNYaKaRyHw2nxmtQJzV7kXpL,ipfs://QmPw73GvuirZLVhcyj4HxuhwA6SY8kfz6KrRftrmmmahtm,disabled,Mandala,Wilder.Kicks,Black,Resin,Green,Steel
0xf1f9e6b3b49e8587770608103b889c4cb3ea97a14c8e511956beffa148969874,wilder.kicks.airwild.season1.187,Snap Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmR4117drWskqnMB6jfyTxEryFEhPeLF78pJNdTEahQkEP,ipfs://QmZ9zhbGrbfmnooPkL85Z3pw7hmznknXeiP1zrAMRphSQK,disabled,Momentum,Wilder.Kicks,White,Resin,White,Steel
0x4d8e77a6a81a327071806d0098611c4e39fec157311cbcea56c97d3cdd8586f7,wilder.kicks.airwild.season1.188,Love Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmcWyBoYueJHrKsEbdQ2VCYTXkK4pbbHJXRMUGjFfzywBU,ipfs://QmVHfGX2PhWMNxNweyZRoDRmwHJ6T4JY8Zm7ZjynxsHjv3,disabled,Mandala,Wilder.Kicks,White,Resin,Blue,Steel
0x0c3ae844d151a62b2daef22dda27112b144b01ae61b8c2ad61a5de2cd201cc9d,wilder.kicks.airwild.season1.189,Oasis Liquid,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUSt4J1UtzBt1BmDk36pZ4o6vtD8eWDmbT5stzXZRpAGp,ipfs://QmcWzvkZD24wzsguebpvZsEXd7TyKoj7keof7QXPwySo7o,disabled,Liquid,Wilder.Kicks,White,Resin,Green,Steel
0xb6a904d82d02cdf8b4267262b80f3a62f24c8e507da1ff255a378b17f2a50038,wilder.kicks.airwild.season1.19,Thoth Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmdMeknYjzXvLQTkvgs6J1kg8xmronSSdFHnkYZUcfCj2f,ipfs://QmSF9yTRv4TPkr7UEWMXgqBwkijsvcN7ZoB7ZkHU3z6f2w,disabled,Mandala,Wilder.Kicks,Black,Resin,White,Steel
0xf33cc5cc2ab9808367cfe85d8eaf6c778679f3868ecfc510336990d35c755ff4,wilder.kicks.airwild.season1.190,Splendor Momentum,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmcEyQMDNzd67CqfvKae5tJTkq9Y3z76dysg8RLqff6DKB,ipfs://QmUj7aedQd9h8uusdN26EA6cZTdSK6GqovFUH9nuPz6B6Q,disabled,Momentum,Wilder.Kicks,Black,Resin,Yellow,Steel
0x2b48a621831926fd2927d7e29bc76c30f3931683bf2ce77810c7dabe301c1102,wilder.kicks.airwild.season1.191,Well Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmRh8QQdK8mrwJDMow8PTDiRjBb8Sq6K9LaQQccWKzTQgz,ipfs://QmdipoFvdRnwRTPmMUxS3uvZ1BpGcWv4TTwAapwChJVfsE,disabled,Ribbon,Wilder.Kicks,Black,Glowstick,Orange,None
0x8ed75ac841cf5bafa7404637272fc902c2a7b8b55c3ab0d640d8e5a5ef266b05,wilder.kicks.airwild.season1.192,Karma Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfHqLVZNYKxcF5B6zTmiTn3h1Ce4Ph9RBoFHKSasHBzNP,ipfs://QmPQn9XT6UXm6gZWXDXy7MycbZwUXaLj3t5541TxEyCwQ9,disabled,Mandala,Wilder.Kicks,Black,Resin,Yellow,Steel
0x6626895ba23fa0bb4b207fcef4c6c3b9ca4ba0c55180eaa22f4408fc56c7e59b,wilder.kicks.airwild.season1.193,Remnant Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfMXg2VLFChYxcME2TPZVSf3qqpVWyFf3jjcvfDRyvpQJ,ipfs://QmcTfHhk2FP1vXATbzDbX9vw5kbcgpqeDQiJMcRAU9RXSE,disabled,Ribbon,Wilder.Kicks,Red,Resin,White,Steel
0x5f7604c31087d59f7586f257aeb3e25b73cec21b419271fbbe787689a738f6a0,wilder.kicks.airwild.season1.194,Courage Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXKtTb2rYprWmST26S2varqfdjc2pm1NZWJn13vRf3gaM,ipfs://QmeaaPc32Vcd3h1ESxh3Y4HodVWaciReAshPEh3jwjHAgC,disabled,Fear,Wilder.Kicks,Blue,Resin,Green,Steel
0x98a09fbfdc516961a3ea4ad173c73597a3e44513441b3f0f5d6ff7300126e38f,wilder.kicks.airwild.season1.195,Hive Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZBcyU7vRsCS6Gog5LxhnirfnAnhBGvsEuCLnah9xo1BS,ipfs://QmSLuEvsJkHFdAzLbrPSbHVbTHPvVtycyFziVpLVkCmwUf,disabled,Fear,Wilder.Kicks,Black,Resin,Green,Steel
0x16818a6cdd707b8f989e59960e87cf4a48279b921e6faa8d36aa88f73f07d628,wilder.kicks.airwild.season1.196,Palio Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbonxGgpoGBBjyRuWdv2BX3Wwpdk7tuY53PztAmbJZQUb,ipfs://QmTXE4Hwa17b2QUSeg14nYZ9sEa72YKmY6sez9b5cd6xGj,disabled,Zero,Wilder.Kicks,None,Bone,Yellow,Steel
0xa23e2ccb7bde559767f9ed99d97786593b47e060a68fa7998ddce797b7202f9a,wilder.kicks.airwild.season1.197,Nucleus Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmYSngkP2t4AvyoUxNk7VsKB3mDwjVzRG36Z8MNz1KjxUT,ipfs://QmWzgA4UYXFEckkVDmAN6ocaiczgkeTy2qUG9fa8CQ8Jnt,disabled,Ribbon,Wilder.Kicks,Black,Glowstick,Purple,None
0x04d6621a32224b12eb3cefd8975dbaebb01ae051559cf4d4d116f7d94d840855,wilder.kicks.airwild.season1.2,Frank Metashroom,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmVNyiMrLh8Fwwm2Gq49bcZTJWWmke9e5jwXQmKanyMG5K,ipfs://QmeLff3xbAgaqfRdxNM3N15pqW6M9gEANPEpeToBFUFzsX,disabled,Metashroom,Wilder.Kicks,Black,Glowstick,Purple,None
0x9f4bed261178180049d8607b5cdb29badb2844e568ac4b31e1e8065986bc04f5,wilder.kicks.airwild.season1.20,Vapor Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZ3rv3YsWhcSF6GfcgJU9Fbxf9QprWAnsDsxK4jxHfJoP,ipfs://QmP3Ti2gJ7m5bM2pYVx22KA4XfmN4RpuHUWMkxZLowZ9YG,disabled,Zero,Wilder.Kicks,Red,Resin,White,Steel
0x01cd1cab2cc0f83ec25e8b0009b65a78513ea0a69806d2d1d477cdc5883022d0,wilder.kicks.airwild.season1.21,Trident Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZf6Zk3rGwXZrTv7mDyymDP16VyMLcEmh95UGCRU4b4hJ,ipfs://QmbHj9CZrUnML5zz4RmFHjhGFpsV9646LiNyLsZGD8va2h,disabled,Zero,Wilder.Kicks,Blue,Resin,Green,Steel
0x46e93ead5e800c41021a7793a4c01c7971f69f00979440c90fc21a2b594ab9be,wilder.kicks.airwild.season1.22,Flatline Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmaAFiqn1HjyF3xSVKxDLq8p97W6gUkXcqSZ1GcXoWUo9J,ipfs://QmVc9b77GunoTYufpBQsBWeWBhTRcZhEK4XuLd8VP7scFn,disabled,Fear,Wilder.Kicks,Blue,Resin,Yellow,Steel
0x53a24eae635ba6ea3bc01c6c150415042917290c4a32574536cf4609ff98746b,wilder.kicks.airwild.season1.23,Yin Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmW7brdCtj9PczxSEByQsrPfpQPKc29qvv9pKUaevhMEFM,ipfs://QmekJHhkgVMY4MPaCVUk9bexSxPaNL1YUmVLCFQWM7JfsC,disabled,Mandala,Wilder.Kicks,White,Resin,White,Steel
0xdb7502c1cd4f0c4a176283ecf7fc7d993ecd62f4d70d1877e2773f0dfecab55d,wilder.kicks.airwild.season1.24,Mars Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmepthKmRUe5swXCFfvoPbrRPJ6DTE7HPNZnW5eqpXzmKJ,ipfs://QmZgz9ZEcT3fpgJMHpF73oMvce9hjo8bBxcGc3jgg7RPvn,disabled,Zero,Wilder.Kicks,Black,Resin,Red,Steel
0xefe624e4fb5d4794aed932fe1e3449cd9b5e7c94e42624c6eb711bffe9a5e213,wilder.kicks.airwild.season1.25,Origin Ribbon,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUrpSt5mhD7FShv23qXWrdoXTHnrL9uZQv5roroPhuvbG,ipfs://QmTL17pdkvKNit9nXnysz8Hyy2aJLZrDq8m1qJp5GZhKK6,disabled,Ribbon,Wilder.Kicks,Purple,Resin,Purple,Steel
0x7b650f0ec542f6ada0442ef8c66ac1fe3489c1f6ca7b22fa45598c3afbde5ab1,wilder.kicks.airwild.season1.26,Phobia Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://Qme4zLYAhuyK8BkTtph8dqxTenWQ8pX1pDt856MKavvKih,ipfs://QmbFKvuC4ouXBep6kNzH9Q6Qp2Z29YGgeoxa1nJZDR2P28,disabled,Fear,Wilder.Kicks,Orange,Resin,Orange,Steel
0x95990936d51057aa9b24d3c138aff5674cb29f68743a529f1dd379bbe815a1b6,wilder.kicks.airwild.season1.27,Davinci Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmScBz3aD4TktxyNYcsKzspRpaUav16F8sfido8qfX7kmq,ipfs://QmfT4yybgmAgUXbQcnVu1DqPcryWshPZ4GNwKVKJnnzVXD,disabled,Zero,Wilder.Kicks,Green,Resin,Blue,Steel
0xd3defeabce0374a26b925e031a45af6fe440329d2e466b8f7b42eb860c38204f,wilder.kicks.airwild.season1.28,Neural Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTnBCHxoKWHmZ3AnHsNMyTK2xUPykvM189bUBMQa5mJfb,ipfs://QmPjMD65PoPkEPZxFoZyvhyn14fGwVQDDhozQKocGHZ7g8,disabled,Zero,Wilder.Kicks,Orange,Resin,Yellow,Steel
0x932204874d901adebfc6dfd5b2d5ff89cae4a824457d39655363b2f5e5d395e6,wilder.kicks.airwild.season1.29,Og Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUogBPPyiRT7SB9PH5U9KnFjnQRjNaTABwefjZa4b4GPR,ipfs://Qmcza4f6Z3hPUURB3h6K6k8VRzJKZ7gmBR3zPPeWv4ve9t,disabled,Fear,Wilder.Kicks,Yellow,Resin,Yellow,Steel
0x9575e09003ffd33a331f713ca6f3b2c9f1e5f982bcdc352458795ebb70618efb,wilder.kicks.airwild.season1.3,Ruby Instrument,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmVddRSmhWpSGxAgXLdB1Vm8fBkyE7vZpKKs2KftmMdzbe,ipfs://QmRyUGFm8KK5Pa6M5f1fPPVPA8MeFH2anpXDfe5rZQPSa8,disabled,Instrument,Wilder.Kicks,Red,Bone,Red,Resin
0xcb0e0770b86d9f954ea2ca70f4f268686b8d74132fda94bc5a07b1f7ee88b262,wilder.kicks.airwild.season1.30,Midnight Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmPfP9rK59wKbYsia6qS8c6JtK8S8d1ga46DWaPQ8QtPC1,ipfs://QmNks8CRaYd3jW79CzU7vV1CW9LiDXxLpMoGa4e7PZ2rdu,disabled,Fear,Wilder.Kicks,Black,Resin,Red,Steel
0x93ab4e8472d428db679273e8ea5d013b852d369a4b8aa42cde4e1b05a7d31ff8,wilder.kicks.airwild.season1.31,Core Fear,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUgJ5oxAbTT5fLxy6JrNcpjNUA1gFGo3Q4io2cHd6JKmk,ipfs://QmVDCndyBXP4UBPkF8H32zeEn4CpdLhuziMwJZgSjLMpYZ,disabled,Fear,Wilder.Kicks,None,Bone,Yellow,Steel
0xa39bfda86a4a34ea980cb5c3f51b137f347afa3d282a14217862c4b3e6d01c1b,wilder.kicks.airwild.season1.32,Og Mandala,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmUJgay4f1erBGTo4EJ2XaD8r8J2n3uA1RejPBeVzWEQfG,ipfs://QmdRpe1bWPt1piDmU7Ni1qVD34Ah3MNDWqEXZ1wRZT1o52,disabled,Mandala,Wilder.Kicks,Aqua,Resin,White,Steel
0xc557f8fc2a37c42063bf3ceadfdb60c8d3ef7ec7337d73390731f5188cce9be1,wilder.kicks.airwild.season1.33,Silver Instrument,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmazzYtqeuKK4hB99yUmwQbdmHKCHFEvE8un4YwY6xJJPY,ipfs://QmV1agd5UyGRAg4g23qQttdMyQ2mZaLBy5EX2mTwue7SXZ,disabled,Instrument,Wilder.Kicks,Red,Steel,Red,Resin
0x2ea9b8ac4fae3b7bb9cda10915623cdee154e6d82e0629e958c8aed6999ab861,wilder.kicks.airwild.season1.334,INTERSTELLAR LIQUID,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmfB9eu156mdHoFKVTmZqjirTSkonXLYmPwQ2bbKSMZm9B,ipfs://QmQW9nGNpMraJXA8oU4tctVcCDou9q8o3pyEj25TN8JKsF,disabled,LIQUID,Wilder.Kicks,BLACK,RESIN,PURPLE,STEEL
0x9edc759fc3208ba06b4f45c8943d95cf1c4f726d2853122a0320af73b683934f,wilder.kicks.airwild.season1.335,STEAM MOMENTUM,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXLRUrCprHwE8xwnVh2w3RcEA4JyTmnKY71pKc2kNCfT5,ipfs://QmXZaeb7pJ9NZiC1BtYBfmXd3D9BjCK14orm1K1HHCPfMo,disabled,MOMENTUM,Wilder.Kicks,WHITE,RESIN,PURPLE,STEEL
0x98782610fe0e96774e4dd0455f99dd6c6b84bc662a21443323c8aedde4dbf53b,wilder.kicks.airwild.season1.336,VINE ZERO,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbAEd5GVtkYBsVWATRFSZ3TMRcYgpx7VCUQ5ThMNmSnnx,ipfs://QmZ8Uq4LxxbXdWjuybBb5KmjiZxkhi5Nwyu7WWZ5uFg2Er,disabled,ZERO,Wilder.Kicks,RED,RESIN,GREEN,STEEL
0x4b196c5d75fdee6cc4e3a38e1cf9ae6d4274705865d52e9c33b64ebb8755cbe1,wilder.kicks.airwild.season1.337,PHOENIX METASHROOM,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmbSSqYmdHZgrFDtsmiL86Dk2fWVf4XwPmBXkcnFytLUsG,ipfs://QmcZz6kz5znTSMf6F18nKXDo7LMmC6K9FZ5uMCGvqMUoNE,disabled,METASHROOM,Wilder.Kicks,BLACK,GLOWSTICK,GREEN,NONE
0x1db5ca4a22b2a9d9f74c25be64fc94aec9a3e905d22dcb17211c380706687d58,wilder.kicks.airwild.season1.338,FIBER RIBBON,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmYuFotFwT2d3KSNPBVGNqVwMkXENXCJU9vdJBC1jLVENM,ipfs://QmNWWYFv9Z8AeYpLd6rLFAHRkoczCKduyuNWpUUaAs7TD1,disabled,RIBBON,Wilder.Kicks,WHITE,STEEL,WHITE,RESIN
0x11ee88d6c0d07355eaa2a966f2515ad73dd4141f7870bc3d384d663b613724fc,wilder.kicks.airwild.season1.339,SURF ZERO,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmTnXi1RrWbp7ExJKuMvf7ydz3i7y8aphrnnDrXEadNMae,ipfs://QmWsrVjTggpY1VTapt5371Aht9gMG9CaEoykf1613fBYyA,disabled,ZERO,Wilder.Kicks,BLUE,RESIN,BLUE,STEEL
0xa9415c50a4dee60c8562768494f5005bccdec06dd9e31391985f7df5e902e5b9,wilder.kicks.airwild.season1.34,Firmament Zero,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZeXFiZUmHhQgknVgoHWKAyGQuFgJ6NLNvq9EY7U9SQoG,ipfs://QmcNmdS6xeAkch6Sa5jAu4FAkFgTxjMWpGVm3pPrScSsZe,disabled,Zero,Wilder.Kicks,Blue,Resin,Purple,Steel
0xbee86c916c31b6d370e547cfc6844f12c73daae553bcdffbd819091e9b4abaf4,wilder.kicks.airwild.season1.340,CONTROL FEAR,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmPTrSUeDxXiXfdUdqaCRznKZ2RoroFSQvLiMv2au2aJx9,ipfs://QmWiH31kMVLrXYgrvJARkkuDvzTrDvTwVRamJ2NfxVjAWb,disabled,FEAR,Wilder.Kicks,BLUE,RESIN,ORANGE,STEEL
0x98c48f26cd215a8e8703055701e9d2cfe92f372203d8e79292c8ed41752c9441,wilder.kicks.airwild.season1.341,OG LIQUID,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmZtGXiJf7JTAEmrscY2ySCN97rCAZ17A7LA9e9yNqbwzf,ipfs://QmYVzXMK1LTuKpZg53qDsHGhrmJj4SKydwqJbjCJTna5Yx,disabled,LIQUID,Wilder.Kicks,SKY BLUE,RESIN,GREY,STEEL
0x296d41e16a3851213a58df7ff013d52e38617a5851b02deab376ed8ca3a7856b,wilder.kicks.airwild.season1.342,FLARE ZERO,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmcmAXVtPXMDyv5gvspKB5eBMLQTeGAeGpDSqHHTLsSxop,ipfs://QmRuRhvhsnZg8r2x53jf9T5KHpe61aMRjNEE9DD7breSY3,disabled,ZERO,Wilder.Kicks,WHITE,RESIN,ORANGE,STEEL
0x61b3dda339121204d8863a2aeecfbeee070f7836cfd35d1b41966d1b996f7590,wilder.kicks.airwild.season1.343,SUNSHINE LIQUID,Metaverse ready sneakers brought to you by Wilder World x Pet Liger. Featuring 198 unique digital kicks that have dynamic gameplay attributes in Wilder World. All pairs are procedurally generated 1 of 1 NFTs with various levels of rarity.,ipfs://QmXAXT2jY2EjG9P6h8yGF9v1nnk1fR1XRP6ubyVuijKQKW,ipfs://QmSYZiKNzZkBhV6SE4ovTXDjQrenATcd3epB4NGwQ9Vc9t,disabled,LIQUID,Wilder.Kicks,BLACK,RESIN,MARS,STEEL
